Ano,Código da IES,Nome da IES,Sigla da IES,Organização Acadêmica,Categoria Administrativa,Código do Curso,Código da Área,Área de Enquadramento,Modalidade de Ensino,Código do Município,Município do Curso,Sigla da UF,Concluintes Inscritos,Concluintes Participantes,Nota Bruta - FG,Nota Bruta - CE,Nota Contínua do Enade,Concluintes Participantes com nota no Enem,Percentual de Concluintes participantes com nota no Enem,Nota Bruta - IDD,Nota Padronizada - IDD,Nota Bruta - Organização Didático-Pedagógica,Nota Padronizada - Organização Didático-Pedagógica,Nota Bruta - Infraestrutura e Instalações Físicas,Nota Padronizada - Infraestrutura e Instalações Físicas,Nota Bruta - Oportunidades de Ampliação da Formação,Nota Padronizada - Oportunidades de Ampliação da Formação,Nr. de Docentes,Nota Bruta - Mestres,Nota Padronizada - Mestres,Nota Bruta - Doutores,Nota Padronizada - Doutores,Nota Bruta - Regime de Trabalho,Nota Padronizada - Regime de Trabalho,CPC Contínuo,CPC Faixa,Observação
2016,4,UNIVERSIDADE FEDERAL DO AMAZONAS,UFAM,Universidade,Pessoa Jurídica de Direito Público - Federal,112098,38,SERVIÇO SOCIAL,Educação Presencial,1303403,PARINTINS,AM,16,8,40.0125,43.0625,1.8928,6,0.7500,-1.5915,1.9014,5.5109,3.0106,5.2320,3.6528,4.9857,3.4566,18,0.7222,3.0159,0.1667,0.8333,1.0000,5.0000,2.2651,3,
2016,4,UNIVERSIDADE FEDERAL DO AMAZONAS,UFAM,Universidade,Pessoa Jurídica de Direito Público - Federal,65424,51,ZOOTECNIA,Educação Presencial,1302603,MANAUS,AM,8,6,55.4333,52.3333,4.0543,6,1.0000,4.7042,4.7554,4.8984,1.7163,4.7386,2.4877,4.6706,2.5012,47,0.8936,3.0851,0.7021,3.0851,1.0000,5.0000,3.8600,4,
2016,4,UNIVERSIDADE FEDERAL DO AMAZONAS,UFAM,Universidade,Pessoa Jurídica de Direito Público - Federal,112108,51,ZOOTECNIA,Educação Presencial,1303403,PARINTINS,AM,15,14,39.9143,33.3143,1.5748,8,0.5714,-1.8681,2.0310,4.6381,0.9326,4.0774,1.1708,4.0600,1.3534,22,0.7727,0.9091,0.4091,1.2013,1.0000,5.0000,1.8115,2,
2016,4,UNIVERSIDADE FEDERAL DO AMAZONAS,UFAM,Universidade,Pessoa Jurídica de Direito Público - Federal,104364,3501,EDUCAÇÃO FÍSICA (BACHARELADO),Educação Presencial,1302603,MANAUS,AM,13,12,58.6667,54.2333,4.3028,11,0.9167,2.0516,3.4101,5.3515,3.1099,4.8782,2.7117,4.9048,3.1544,32,0.8125,3.5938,0.3750,1.8750,1.0000,5.0000,3.4276,4,
2016,4,UNIVERSIDADE FEDERAL DO AMAZONAS,UFAM,Universidade,Pessoa Jurídica de Direito Público - Federal,104366,3501,EDUCAÇÃO FÍSICA (BACHARELADO),Educação Presencial,1302603,MANAUS,AM,19,15,43.3667,47.5000,2.9317,11,0.7333,1.0174,2.9358,5.2845,2.9149,4.6868,2.3213,4.7994,2.9768,23,0.8696,4.0217,0.4783,2.3913,1.0000,5.0000,3.0583,4,
2016,5,UNIVERSIDADE FEDERAL DO PIAUÍ,UFPI,Universidade,Pessoa Jurídica de Direito Público - Federal,504,5,MEDICINA VETERINÁRIA,Educação Presencial,2211001,TERESINA,PI,53,52,54.6615,53.1885,3.4309,41,0.7885,-0.0354,2.5701,4.8058,2.1212,4.8301,2.8047,4.6859,3.0814,94,0.8830,3.1831,0.7340,3.4889,1.0000,5.0000,3.0991,4,
2016,5,UNIVERSIDADE FEDERAL DO PIAUÍ,UFPI,Universidade,Pessoa Jurídica de Direito Público - Federal,102675,5,MEDICINA VETERINÁRIA,Educação Presencial,2201903,BOM JESUS,PI,34,29,34.0759,43.5828,1.3116,21,0.7241,-0.3774,2.3126,5.3654,3.4701,5.1775,3.4566,4.8637,3.3410,48,0.8750,3.0592,0.5625,2.5142,1.0000,5.0000,2.5699,3,
2016,5,UNIVERSIDADE FEDERAL DO PIAUÍ,UFPI,Universidade,Pessoa Jurídica de Direito Público - Federal,485,6,ODONTOLOGIA,Educação Presencial,2211001,TERESINA,PI,50,49,58.1653,70.5673,4.1837,46,0.9388,0.3134,2.8018,5.4284,2.7169,4.9029,2.8358,5.1862,3.5004,99,0.8889,3.8095,0.6061,3.0303,1.0000,5.0000,3.3657,4,
2016,5,UNIVERSIDADE FEDERAL DO PIAUÍ,UFPI,Universidade,Pessoa Jurídica de Direito Público - Federal,484,12,MEDICINA,Educação Presencial,2211001,TERESINA,PI,45,45,63.4333,72.6711,3.5574,43,0.9556,-0.7101,2.1515,4.7097,1.5311,4.4037,2.1463,4.3376,2.1954,172,0.7965,3.6258,0.5581,2.7314,1.0000,5.0000,2.7982,3,
2016,5,UNIVERSIDADE FEDERAL DO PIAUÍ,UFPI,Universidade,Pessoa Jurídica de Direito Público - Federal,508,17,AGRONOMIA,Educação Presencial,2211001,TERESINA,PI,43,42,46.2857,59.6548,2.5756,34,0.8095,-0.2809,2.6865,4.5434,0.5108,4.3392,2.0228,4.1370,1.8134,80,0.9625,4.5580,0.6750,3.2895,1.0000,5.0000,2.8505,3,
2016,5,UNIVERSIDADE FEDERAL DO PIAUÍ,UFPI,Universidade,Pessoa Jurídica de Direito Público - Federal,99916,17,AGRONOMIA,Educação Presencial,2201903,BOM JESUS,PI,74,53,49.0113,61.0698,2.8386,47,0.8868,0.3470,3.0658,5.1728,2.4506,5.0816,3.3537,4.8432,3.0214,55,0.9636,4.5714,0.6364,3.0861,1.0000,5.0000,3.2486,4,
2016,5,UNIVERSIDADE FEDERAL DO PIAUÍ,UFPI,Universidade,Pessoa Jurídica de Direito Público - Federal,516,19,FARMÁCIA,Educação Presencial,2211001,TERESINA,PI,25,23,64.3609,68.2000,4.7877,22,0.9565,0.8139,2.7673,4.3139,0.0000,3.9691,0.7872,4.2859,2.1790,80,0.9000,3.9091,0.6500,3.2500,1.0000,5.0000,3.1756,4,
2016,5,UNIVERSIDADE FEDERAL DO PIAUÍ,UFPI,Universidade,Pessoa Jurídica de Direito Público - Federal,486,23,ENFERMAGEM,Educação Presencial,2211001,TERESINA,PI,48,48,56.0375,58.1729,4.4968,47,0.9792,0.1997,2.5976,5.7210,3.9530,5.4656,3.8424,5.4004,3.9722,81,0.8272,3.8292,0.5679,2.8395,1.0000,5.0000,3.4845,4,
2016,5,UNIVERSIDADE FEDERAL DO PIAUÍ,UFPI,Universidade,Pessoa Jurídica de Direito Público - Federal,99864,23,ENFERMAGEM,Educação Presencial,2208007,PICOS,PI,34,31,51.1355,49.7710,3.4296,29,0.9355,0.7222,2.8435,5.2295,2.1083,4.8833,2.5812,5.0923,3.4439,43,0.7209,3.1095,0.2791,1.3953,1.0000,5.0000,2.8720,3,
2016,5,UNIVERSIDADE FEDERAL DO PIAUÍ,UFPI,Universidade,Pessoa Jurídica de Direito Público - Federal,116632,23,ENFERMAGEM,Educação Presencial,2203909,FLORIANO,PI,32,31,52.6419,54.3903,3.9765,30,0.9677,0.9774,2.9637,5.5231,3.2104,5.4621,3.8349,4.9020,3.1177,34,0.7941,3.6053,0.1765,0.8824,1.0000,5.0000,3.1208,4,
2016,5,UNIVERSIDADE FEDERAL DO PIAUÍ,UFPI,Universidade,Pessoa Jurídica de Direito Público - Federal,488,28,NUTRIÇÃO,Educação Presencial,2211001,TERESINA,PI,73,69,53.3304,57.4957,3.4418,64,0.9275,-0.3428,2.2893,5.0466,1.4812,4.6177,1.7503,4.3932,2.2543,96,0.9063,3.9844,0.5208,2.6042,1.0000,5.0000,2.8090,3,
2016,5,UNIVERSIDADE FEDERAL DO PIAUÍ,UFPI,Universidade,Pessoa Jurídica de Direito Público - Federal,102580,28,NUTRIÇÃO,Educação Presencial,2208007,PICOS,PI,34,33,44.2818,46.1273,2.1868,30,0.9091,0.2899,2.5747,4.9497,1.1236,4.7028,1.9501,4.3747,2.2226,43,0.6744,1.4729,0.3953,1.9767,1.0000,5.0000,2.3578,3,
2016,5,UNIVERSIDADE FEDERAL DO PIAUÍ,UFPI,Universidade,Pessoa Jurídica de Direito Público - Federal,102564,36,FISIOTERAPIA,Educação Presencial,2207702,PARNAÍBA,PI,70,68,51.1191,42.9618,3.3866,63,0.9265,0.0582,2.5121,5.4056,2.5901,5.0839,2.7098,5.0239,3.2438,39,0.7692,3.0769,0.4615,2.3077,1.0000,5.0000,2.9193,3,
2016,5,UNIVERSIDADE FEDERAL DO PIAUÍ,UFPI,Universidade,Pessoa Jurídica de Direito Público - Federal,497,38,SERVIÇO SOCIAL,Educação Presencial,2211001,TERESINA,PI,37,33,59.3152,71.5152,4.6945,33,1.0000,0.2490,2.7603,5.4115,2.6063,4.4191,2.2268,4.1346,2.1615,56,0.8750,4.1071,0.5357,2.6786,1.0000,5.0000,3.3507,4,
2016,5,UNIVERSIDADE FEDERAL DO PIAUÍ,UFPI,Universidade,Pessoa Jurídica de Direito Público - Federal,99722,51,ZOOTECNIA,Educação Presencial,2201903,BOM JESUS,PI,17,17,41.8176,32.0882,1.5248,16,0.9412,-1.3031,2.2652,5.4885,3.4928,5.4755,3.9553,5.1261,3.3572,53,0.9057,3.3019,0.5660,2.2102,1.0000,5.0000,2.5956,3,
2016,5,UNIVERSIDADE FEDERAL DO PIAUÍ,UFPI,Universidade,Pessoa Jurídica de Direito Público - Federal,102566,55,BIOMEDICINA,Educação Presencial,2207702,PARNAÍBA,PI,24,18,50.1722,43.5333,2.5227,17,0.9444,-0.3306,2.2411,4.9068,1.6177,4.5001,1.5110,4.5197,2.6450,27,0.9259,4.1667,0.6667,3.3333,1.0000,5.0000,2.7394,3,
2016,6,UNIVERSIDADE FEDERAL DE OURO PRETO,UFOP,Universidade,Pessoa Jurídica de Direito Público - Federal,103596,12,MEDICINA,Educação Presencial,3146107,OURO PRETO,MG,75,73,66.1452,68.6877,3.1325,59,0.8082,-0.2258,2.6795,5.0616,2.4770,4.6327,2.5557,5.0394,3.3794,85,0.9059,4.3644,0.6824,3.3724,1.0000,5.0000,3.1705,4,
2016,6,UNIVERSIDADE FEDERAL DE OURO PRETO,UFOP,Universidade,Pessoa Jurídica de Direito Público - Federal,590,19,FARMÁCIA,Educação Presencial,3146107,OURO PRETO,MG,51,46,55.4413,59.2087,3.5823,42,0.9130,-0.5314,2.1824,4.8997,1.6701,4.6713,2.2438,5.0420,3.4234,117,0.9487,4.4406,0.8291,4.1453,1.0000,5.0000,3.1332,4,
2016,6,UNIVERSIDADE FEDERAL DE OURO PRETO,UFOP,Universidade,Pessoa Jurídica de Direito Público - Federal,591,28,NUTRIÇÃO,Educação Presencial,3146107,OURO PRETO,MG,34,29,55.4793,58.6931,3.6138,27,0.9310,0.1601,2.5161,5.2472,2.2217,5.0526,2.7726,5.1223,3.5001,87,0.9540,4.5019,0.7356,3.6782,1.0000,5.0000,3.2605,4,
2016,6,UNIVERSIDADE FEDERAL DE OURO PRETO,UFOP,Universidade,Pessoa Jurídica de Direito Público - Federal,121669,38,SERVIÇO SOCIAL,Educação Presencial,3140001,MARIANA,MG,46,33,43.7000,65.6242,3.7089,30,0.9091,-1.3654,2.0069,5.2062,1.7715,4.4270,2.2407,4.3631,2.5093,31,0.9677,4.7696,0.4194,2.0968,1.0000,5.0000,2.7991,3,
2016,6,UNIVERSIDADE FEDERAL DE OURO PRETO,UFOP,Universidade,Pessoa Jurídica de Direito Público - Federal,1083188,3501,EDUCAÇÃO FÍSICA (BACHARELADO),Educação Presencial,3146107,OURO PRETO,MG,24,20,50.9050,51.7250,3.7241,13,0.6500,-0.9200,2.0474,5.1171,2.4269,5.0154,2.9916,4.7489,2.8917,36,0.9167,4.3750,0.7500,3.7500,1.0000,5.0000,3.1309,4,
2016,7,UNIVERSIDADE FEDERAL DE SÃO CARLOS,UFSCAR,Universidade,Pessoa Jurídica de Direito Público - Federal,90091,12,MEDICINA,Educação Presencial,3548906,SÃO CARLOS,SP,34,34,60.6647,73.4441,3.5131,34,1.0000,-1.0058,1.8291,5.3619,3.2846,4.5577,2.4216,4.7276,2.8534,57,0.9474,4.6446,0.7368,3.6535,1.0000,5.0000,3.0530,4,
2016,7,UNIVERSIDADE FEDERAL DE SÃO CARLOS,UFSCAR,Universidade,Pessoa Jurídica de Direito Público - Federal,632,17,AGRONOMIA,Educação Presencial,3503307,ARARAS,SP,81,73,55.6466,63.3986,3.3561,69,0.9452,-0.4173,2.6042,4.8634,1.4970,4.6829,2.6389,4.7351,2.8365,67,1.0000,5.0000,0.9403,4.6858,1.0000,5.0000,3.3507,4,
2016,7,UNIVERSIDADE FEDERAL DE SÃO CARLOS,UFSCAR,Universidade,Pessoa Jurídica de Direito Público - Federal,115102,17,AGRONOMIA,Educação Presencial,3503307,ARARAS,SP,25,25,53.6120,61.7800,3.0979,22,0.8800,-0.8291,2.3554,4.6945,0.9763,4.7370,2.7359,4.3781,2.2258,42,1.0000,5.0000,0.9524,4.7494,1.0000,5.0000,3.1720,4,
2016,7,UNIVERSIDADE FEDERAL DE SÃO CARLOS,UFSCAR,Universidade,Pessoa Jurídica de Direito Público - Federal,119940,17,AGRONOMIA,Educação Presencial,3552205,SOROCABA,SP,8,3,44.6667,43.6000,0.7454,,,,0.7454,5.4957,3.4456,5.3500,3.8348,4.7714,2.8986,1,1.0000,5.0000,1.0000,5.0000,1.0000,5.0000,2.4326,3,
2016,7,UNIVERSIDADE FEDERAL DE SÃO CARLOS,UFSCAR,Universidade,Pessoa Jurídica de Direito Público - Federal,626,23,ENFERMAGEM,Educação Presencial,3548906,SÃO CARLOS,SP,33,33,57.8000,55.8000,4.3008,32,0.9697,0.2173,2.6059,5.3302,2.4863,5.0034,2.8414,4.9152,3.1404,82,0.9756,4.8348,0.8780,4.3902,1.0000,5.0000,3.5754,4,
2016,7,UNIVERSIDADE FEDERAL DE SÃO CARLOS,UFSCAR,Universidade,Pessoa Jurídica de Direito Público - Federal,627,36,FISIOTERAPIA,Educação Presencial,3548906,SÃO CARLOS,SP,13,9,56.8111,48.9000,4.2287,9,1.0000,0.0635,2.5145,5.1408,1.5168,4.7816,1.9539,4.6603,2.5895,97,0.9794,4.8282,0.8454,4.2268,1.0000,5.0000,3.3731,4,
2016,7,UNIVERSIDADE FEDERAL DE SÃO CARLOS,UFSCAR,Universidade,Pessoa Jurídica de Direito Público - Federal,300635,3501,EDUCAÇÃO FÍSICA (BACHARELADO),Educação Presencial,3548906,SÃO CARLOS,SP,8,6,58.0167,59.6667,4.9237,6,1.0000,0.1955,2.5589,5.1262,2.4535,4.6515,2.2494,4.9095,3.1624,35,0.9714,4.7857,0.8857,4.4286,1.0000,5.0000,3.6541,4,
2016,8,UNIVERSIDADE FEDERAL DE VIÇOSA,UFV,Universidade,Pessoa Jurídica de Direito Público - Federal,695,5,MEDICINA VETERINÁRIA,Educação Presencial,3171303,VIÇOSA,MG,80,80,57.1800,58.8512,4.3098,79,0.9875,-0.8310,1.9712,4.4781,1.3313,4.3336,1.8729,4.5535,2.8881,58,1.0000,5.0000,1.0000,5.0000,1.0000,5.0000,3.3176,4,
2016,8,UNIVERSIDADE FEDERAL DE VIÇOSA,UFV,Universidade,Pessoa Jurídica de Direito Público - Federal,1068548,12,MEDICINA,Educação Presencial,3171303,VIÇOSA,MG,46,45,66.9267,80.0844,4.8308,45,1.0000,1.6895,4.7675,5.2839,3.0748,5.2039,3.5768,5.0607,3.4154,41,0.6098,2.3646,0.4146,1.9908,1.0000,5.0000,3.9806,5,
2016,8,UNIVERSIDADE FEDERAL DE VIÇOSA,UFV,Universidade,Pessoa Jurídica de Direito Público - Federal,685,17,AGRONOMIA,Educação Presencial,3171303,VIÇOSA,MG,200,188,57.1617,70.3963,4.1857,182,0.9681,-0.5784,2.5068,5.1820,2.4790,5.3651,3.8618,5.1838,3.6040,162,0.9938,4.9272,0.9630,4.8051,1.0000,5.0000,3.6490,4,
2016,8,UNIVERSIDADE FEDERAL DE VIÇOSA,UFV,Universidade,Pessoa Jurídica de Direito Público - Federal,111128,17,AGRONOMIA,Educação Presencial,3155504,RIO PARANAÍBA,MG,31,30,52.5100,69.6700,3.9226,27,0.9000,0.2342,2.9977,5.1065,2.2464,4.7717,2.7981,4.7129,2.7985,33,1.0000,5.0000,0.8788,4.3620,1.0000,5.0000,3.6164,4,
2016,8,UNIVERSIDADE FEDERAL DE VIÇOSA,UFV,Universidade,Pessoa Jurídica de Direito Público - Federal,1113139,17,AGRONOMIA,Educação Presencial,3126000,FLORESTAL,MG,28,28,58.2107,69.0286,4.0765,28,1.0000,0.8963,3.3977,5.2202,2.5967,4.7692,2.7936,4.7100,2.7936,20,1.0000,5.0000,0.8500,4.2105,1.0000,5.0000,3.7904,4,
2016,8,UNIVERSIDADE FEDERAL DE VIÇOSA,UFV,Universidade,Pessoa Jurídica de Direito Público - Federal,120830,23,ENFERMAGEM,Educação Presencial,3171303,VIÇOSA,MG,34,34,59.2676,58.8912,4.6822,33,0.9706,-0.1205,2.4469,5.5000,3.1235,5.2520,3.3797,4.9370,3.1777,39,0.8974,4.3052,0.7179,3.5897,1.0000,5.0000,3.5119,4,
2016,8,UNIVERSIDADE FEDERAL DE VIÇOSA,UFV,Universidade,Pessoa Jurídica de Direito Público - Federal,698,28,NUTRIÇÃO,Educação Presencial,3171303,VIÇOSA,MG,61,61,55.9984,65.0180,4.1615,61,1.0000,0.2456,2.5547,5.2817,2.3490,5.3164,3.3929,5.3577,3.9024,49,1.0000,5.0000,0.9796,4.8980,1.0000,5.0000,3.6545,4,
2016,8,UNIVERSIDADE FEDERAL DE VIÇOSA,UFV,Universidade,Pessoa Jurídica de Direito Público - Federal,1112821,28,NUTRIÇÃO,Educação Presencial,3155504,RIO PARANAÍBA,MG,17,15,47.6667,55.7333,3.1051,15,1.0000,0.6404,2.7327,4.7398,0.3490,4.3507,1.1223,4.3534,2.1863,23,0.8696,3.5870,0.7391,3.6957,1.0000,5.0000,2.9128,3,
2016,8,UNIVERSIDADE FEDERAL DE VIÇOSA,UFV,Universidade,Pessoa Jurídica de Direito Público - Federal,701,51,ZOOTECNIA,Educação Presencial,3171303,VIÇOSA,MG,50,47,54.7660,46.6489,3.4635,43,0.9149,0.2918,2.9263,4.8612,1.6043,5.0246,3.0573,4.5729,2.3175,91,1.0000,5.0000,0.9451,4.6468,1.0000,5.0000,3.4951,4,
2016,8,UNIVERSIDADE FEDERAL DE VIÇOSA,UFV,Universidade,Pessoa Jurídica de Direito Público - Federal,112074,92,TECNOLOGIA EM GESTÃO AMBIENTAL,Educação Presencial,3126000,FLORESTAL,MG,10,8,46.8500,52.1750,3.5928,8,1.0000,1.4568,3.0367,5.1680,2.5543,4.5383,2.0204,3.4964,1.5860,6,1.0000,5.0000,0.6667,3.3333,1.0000,5.0000,3.3637,4,
2016,8,UNIVERSIDADE FEDERAL DE VIÇOSA,UFV,Universidade,Pessoa Jurídica de Direito Público - Federal,300687,3501,EDUCAÇÃO FÍSICA (BACHARELADO),Educação Presencial,3171303,VIÇOSA,MG,139,54,46.5148,55.0611,3.9250,41,0.7593,-0.3530,2.3074,4.6482,1.0605,4.7057,2.3600,4.7237,2.8493,28,1.0000,5.0000,0.9643,4.8214,1.0000,5.0000,3.3346,4,
2016,9,UNIVERSIDADE ESTADUAL DE LONDRINA,UEL,Universidade,Pessoa Jurídica de Direito Público - Estadual,777,5,MEDICINA VETERINÁRIA,Educação Presencial,4113700,LONDRINA,PR,73,71,52.4254,57.4732,3.9364,51,0.7183,0.1652,2.7211,4.7023,1.8718,4.0723,1.3825,4.5999,2.9558,91,0.9670,4.4881,0.8462,4.1259,1.0000,5.0000,3.3536,4,
2016,9,UNIVERSIDADE ESTADUAL DE LONDRINA,UEL,Universidade,Pessoa Jurídica de Direito Público - Estadual,760,6,ODONTOLOGIA,Educação Presencial,4113700,LONDRINA,PR,50,48,57.2521,63.9437,3.4693,39,0.8125,-0.1409,2.3228,5.1681,1.6768,4.2228,1.4942,4.2945,1.8573,83,0.9880,4.8709,0.8554,4.2771,1.0000,5.0000,3.1356,4,
2016,9,UNIVERSIDADE ESTADUAL DE LONDRINA,UEL,Universidade,Pessoa Jurídica de Direito Público - Estadual,758,12,MEDICINA,Educação Presencial,4113700,LONDRINA,PR,86,86,63.7965,70.0907,3.2034,78,0.9070,-0.0159,2.9083,5.0114,2.3422,4.3449,2.0412,4.2541,2.0546,242,0.8512,3.9954,0.5744,2.8152,1.0000,5.0000,3.0846,4,
2016,9,UNIVERSIDADE ESTADUAL DE LONDRINA,UEL,Universidade,Pessoa Jurídica de Direito Público - Estadual,751,17,AGRONOMIA,Educação Presencial,4113700,LONDRINA,PR,69,68,53.9897,70.1794,4.0369,53,0.7794,0.2254,2.9924,5.3392,2.9635,5.2484,3.6525,5.2132,3.6542,95,0.9789,4.7519,0.8421,4.1690,1.0000,5.0000,3.7077,4,
2016,9,UNIVERSIDADE ESTADUAL DE LONDRINA,UEL,Universidade,Pessoa Jurídica de Direito Público - Estadual,761,19,FARMÁCIA,Educação Presencial,4113700,LONDRINA,PR,36,36,56.2500,60.4500,3.7338,31,0.8611,-0.4307,2.2262,5.3465,3.0224,4.8205,2.5533,5.3181,3.8778,109,0.9725,4.6997,0.8165,4.0826,1.0000,5.0000,3.3171,4,
2016,9,UNIVERSIDADE ESTADUAL DE LONDRINA,UEL,Universidade,Pessoa Jurídica de Direito Público - Estadual,763,23,ENFERMAGEM,Educação Presencial,4113700,LONDRINA,PR,47,43,49.0581,48.0884,3.1792,36,0.8372,-0.9814,2.0416,5.6484,3.6804,5.1036,3.0582,5.1671,3.5721,97,0.9794,4.8603,0.7526,3.7629,1.0000,5.0000,3.1726,4,
2016,9,UNIVERSIDADE ESTADUAL DE LONDRINA,UEL,Universidade,Pessoa Jurídica de Direito Público - Estadual,759,36,FISIOTERAPIA,Educação Presencial,4113700,LONDRINA,PR,47,46,50.9739,42.0043,3.2776,41,0.8913,-0.1972,2.3981,5.4458,2.7531,5.1473,2.8683,5.0739,3.3336,63,0.9683,4.7354,0.7460,3.7302,1.0000,5.0000,3.2178,4,
2016,9,UNIVERSIDADE ESTADUAL DE LONDRINA,UEL,Universidade,Pessoa Jurídica de Direito Público - Estadual,762,38,SERVIÇO SOCIAL,Educação Presencial,4113700,LONDRINA,PR,66,60,44.2667,61.4917,3.4196,47,0.7833,-1.7652,1.8204,4.9796,0.8497,3.9210,1.3531,3.9377,1.8620,43,1.0000,5.0000,0.7907,3.9535,1.0000,5.0000,2.8420,3,
2016,9,UNIVERSIDADE ESTADUAL DE LONDRINA,UEL,Universidade,Pessoa Jurídica de Direito Público - Estadual,56129,51,ZOOTECNIA,Educação Presencial,4113700,LONDRINA,PR,16,16,54.2000,49.3812,3.7139,10,0.6250,0.1608,2.8720,4.9071,1.7424,4.6420,2.2954,5.0402,3.1958,89,0.9888,4.7978,0.8764,4.2055,1.0000,5.0000,3.4390,4,
2016,9,UNIVERSIDADE ESTADUAL DE LONDRINA,UEL,Universidade,Pessoa Jurídica de Direito Público - Estadual,22083,55,BIOMEDICINA,Educação Presencial,4113700,LONDRINA,PR,15,15,62.5200,50.4333,3.7262,13,0.8667,-0.3859,2.2134,5.6957,4.0583,5.5833,4.0308,5.8381,4.7424,58,1.0000,5.0000,0.9310,4.6552,1.0000,5.0000,3.5927,4,
2016,9,UNIVERSIDADE ESTADUAL DE LONDRINA,UEL,Universidade,Pessoa Jurídica de Direito Público - Estadual,92157,3501,EDUCAÇÃO FÍSICA (BACHARELADO),Educação Presencial,4113700,LONDRINA,PR,94,85,48.4247,49.7835,3.4004,60,0.7059,-0.2038,2.3758,4.7233,1.2792,4.0506,1.0235,4.5001,2.4724,72,0.9306,4.4792,0.7222,3.6111,1.0000,5.0000,2.9731,4,
2016,10,PONTIFÍCIA UNIVERSIDADE CATÓLICA DO PARANÁ,PUCPR,Universidade,Privada sem fins lucrativos,888,5,MEDICINA VETERINÁRIA,Educação Presencial,4125506,SÃO JOSÉ DOS PINHAIS,PR,50,40,46.8775,50.1300,2.7087,27,0.6750,-1.0830,1.7815,5.2634,3.2243,5.0203,3.1616,5.3554,4.0589,24,1.0000,5.0000,0.6250,2.8693,0.9583,4.6955,2.8242,3,
2016,10,PONTIFÍCIA UNIVERSIDADE CATÓLICA DO PARANÁ,PUCPR,Universidade,Privada sem fins lucrativos,60123,5,MEDICINA VETERINÁRIA,Educação Presencial,4127700,TOLEDO,PR,31,30,46.3133,46.7700,2.2231,25,0.8333,-0.2218,2.4298,5.1591,2.9729,5.1908,3.4814,5.0359,3.5923,22,1.0000,5.0000,0.5000,2.1591,0.9545,4.6678,2.8308,3,
2016,10,PONTIFÍCIA UNIVERSIDADE CATÓLICA DO PARANÁ,PUCPR,Universidade,Privada sem fins lucrativos,869,6,ODONTOLOGIA,Educação Presencial,4106902,CURITIBA,PR,77,77,48.6390,57.1455,2.4372,67,0.8701,-0.0037,2.4674,5.7371,3.9500,5.6552,4.3197,5.5316,4.1368,72,0.9722,4.7024,0.7361,3.6806,0.5417,1.8229,3.0082,4,
2016,10,PONTIFÍCIA UNIVERSIDADE CATÓLICA DO PARANÁ,PUCPR,Universidade,Privada sem fins lucrativos,868,12,MEDICINA,Educação Presencial,4106902,CURITIBA,PR,165,164,64.3073,73.0866,3.6671,159,0.9695,0.2632,3.2126,5.6400,4.0322,5.7297,4.5168,5.5026,4.1608,242,0.7851,3.5489,0.4339,2.0902,0.9132,4.1266,3.3793,4,
2016,10,PONTIFÍCIA UNIVERSIDADE CATÓLICA DO PARANÁ,PUCPR,Universidade,Privada sem fins lucrativos,886,17,AGRONOMIA,Educação Presencial,4125506,SÃO JOSÉ DOS PINHAIS,PR,58,49,40.2980,54.1510,1.7342,32,0.6531,0.1532,2.9488,4.8924,1.5865,4.9454,3.1095,4.8859,3.0943,15,1.0000,5.0000,0.4667,2.1930,0.7333,2.9556,2.6563,3,
2016,10,PONTIFÍCIA UNIVERSIDADE CATÓLICA DO PARANÁ,PUCPR,Universidade,Privada sem fins lucrativos,80610,17,AGRONOMIA,Educação Presencial,4127700,TOLEDO,PR,75,64,45.6000,64.6219,3.0950,57,0.8906,0.4012,3.0986,5.0144,1.9623,4.9767,3.1656,4.7920,2.9338,32,1.0000,5.0000,0.5938,2.8618,0.7500,3.0833,3.1179,4,
2016,10,PONTIFÍCIA UNIVERSIDADE CATÓLICA DO PARANÁ,PUCPR,Universidade,Privada sem fins lucrativos,61826,19,FARMÁCIA,Educação Presencial,4106902,CURITIBA,PR,13,10,50.7100,57.2800,3.2242,8,0.8000,0.3307,2.5572,5.9957,4.9868,5.9917,4.9827,5.9429,4.9060,27,1.0000,5.0000,0.5556,2.7778,0.7407,3.0247,3.3042,4,
2016,10,PONTIFÍCIA UNIVERSIDADE CATÓLICA DO PARANÁ,PUCPR,Universidade,Privada sem fins lucrativos,118912,19,FARMÁCIA,Educação Presencial,4127700,TOLEDO,PR,11,10,48.7100,52.1200,2.6427,9,0.9000,0.4493,2.6088,5.4696,3.3947,5.4939,3.9503,5.4571,4.1066,9,0.8889,3.7879,0.5556,2.7778,0.7778,3.3069,2.9452,4,
2016,10,PONTIFÍCIA UNIVERSIDADE CATÓLICA DO PARANÁ,PUCPR,Universidade,Privada sem fins lucrativos,867,23,ENFERMAGEM,Educação Presencial,4106902,CURITIBA,PR,40,35,43.6114,49.6371,3.1631,27,0.7714,0.0705,2.5368,5.2128,2.0458,4.7883,2.3754,3.9322,1.4552,48,0.9375,4.5766,0.3750,1.8750,0.6875,2.9441,2.6744,3,
