Ano,Código da Área,Área de Enquadramento,Código da IES,Nome da IES,Sigla da IES,Categoria Administrativa,Organização Acadêmica,Código do Município,Município do Curso,UF do curso,Região do curso,Número de cursos da unidade,Concluintes Inscritos,Concluintes Participantes,Nota Bruta - FG,Nota Bruta - CE,Nota Bruta - Geral,Nota Contínua do Enade,Nota Bruta - Organização Didático-Pedagógica,Nota Padronizada - Organização Didático-Pedagógica,Nota Bruta - Infraestrutura e Instalações Físicas,Nota Padronizada - Infraestrutura e Instalações Físicas,Nota Bruta - Oportunidades de Ampliação da Formação,Nota Padronizada - Oportunidades de Ampliação da Formação,Concluintes Participantes com nota no Enem,Percentual de Concluintes participantes com nota no Enem,Nota Bruta - IDD,Nota Padronizada - IDD,Nr. de Docentes,Nr. de Matrículas,Nota Bruta - Mestres,Nota Padronizada - Mestres,Nota Bruta - Doutores,Nota Padronizada - Doutores,Nota Bruta - Regime de Trabalho,Nota Padronizada - Regime de Trabalho,CPC Contínuo,CPC Faixa,Observação
2014,21,ARQUITETURA E URBANISMO,322,UNIVERSIDADE PAULISTA,UNIP,Privada sem fins lucrativos,Universidade,3526902,LIMEIRA,SP,Sudeste,1,22,22,53.2136,40.6955,43.8455,1.6496,5.2971,3.2080,5.2614,3.7048,4.7727,3.0815,5,22.7%,4.1903,5.0000,28,296,0.8929,4.1071,0.3214,1.8281,0.7500,3.5938,,,Unidade sem curso(s) reconhecido(s) até 31/12/2014
2014,21,ARQUITETURA E URBANISMO,322,UNIVERSIDADE PAULISTA,UNIP,Privada sem fins lucrativos,Universidade,3543402,RIBEIRAO PRETO,SP,Sudeste,1,8,8,56.6250,46.1750,48.7875,2.5057,5.9307,4.8233,5.8542,4.7443,5.9107,4.8604,2,25.0%,4.0164,4.9096,35,417,0.9143,4.2857,0.3714,2.1125,0.9143,4.5179,3.9171,4,
2014,21,ARQUITETURA E URBANISMO,322,UNIVERSIDADE PAULISTA,UNIP,Privada sem fins lucrativos,Universidade,3547304,SANTANA DE PARNAIBA,SP,Sudeste,1,27,24,62.8125,45.7917,50.0625,2.6702,5.5251,3.7893,5.4808,4.0895,5.4989,4.2167,9,37.5%,1.9522,3.8363,56,570,0.8571,3.8095,0.2500,1.4219,0.8929,4.3973,3.2996,4,
2014,21,ARQUITETURA E URBANISMO,322,UNIVERSIDADE PAULISTA,UNIP,Privada sem fins lucrativos,Universidade,3549805,SAO JOSE DO RIO PRETO,SP,Sudeste,1,25,25,58.2480,46.2520,49.2600,2.5727,5.3225,3.2727,4.8505,2.9843,4.7756,3.0860,17,68.0%,1.9078,3.8132,28,335,0.7857,3.2143,0.2857,1.6250,0.9286,4.5982,3.1507,4,
2014,21,ARQUITETURA E URBANISMO,322,UNIVERSIDADE PAULISTA,UNIP,Privada sem fins lucrativos,Universidade,3549904,SAO JOSE DOS CAMPOS,SP,Sudeste,1,15,15,67.2400,48.8800,53.4800,3.2402,5.9884,4.9704,5.9889,4.9805,5.9429,4.9107,9,60.0%,3.0544,4.4094,31,560,0.9032,4.1935,0.3548,2.0181,0.8387,4.0927,3.8601,4,
2014,21,ARQUITETURA E URBANISMO,322,UNIVERSIDADE PAULISTA,UNIP,Privada sem fins lucrativos,Universidade,3550308,SAO PAULO,SP,Sudeste,3,61,59,58.0119,48.5797,50.9525,2.8775,5.4883,3.6954,5.3861,3.9235,5.3048,3.9132,14,23.7%,3.8938,4.8458,213,"1,479",0.9108,4.2567,0.3756,2.1362,0.9390,4.6567,3.8316,4,
2014,21,ARQUITETURA E URBANISMO,322,UNIVERSIDADE PAULISTA,UNIP,Privada sem fins lucrativos,Universidade,3552205,SOROCABA,SP,Sudeste,1,32,31,62.1581,50.5613,53.4742,3.2888,5.6114,4.0093,5.4688,4.0684,5.5670,4.3231,15,48.4%,2.9527,4.3565,46,534,0.8478,3.7319,0.2826,1.6073,0.8913,4.3886,3.6449,4,
2014,21,ARQUITETURA E URBANISMO,322,UNIVERSIDADE PAULISTA,UNIP,Privada sem fins lucrativos,Universidade,5208707,GOIANIA,GO,Centro-Oeste,1,53,48,58.8979,45.5125,48.8688,2.4960,5.7997,4.4894,5.6618,4.4069,5.3978,4.0586,24,50.0%,1.9673,3.8442,47,"1,132",0.5532,1.2766,0.1915,1.0891,0.8298,4.0426,3.0655,4,
2014,21,ARQUITETURA E URBANISMO,322,UNIVERSIDADE PAULISTA,UNIP,Privada sem fins lucrativos,Universidade,5300108,BRASILIA,DF,Centro-Oeste,1,17,17,57.0235,44.3412,47.5294,2.2730,5.7225,4.2926,5.7059,4.4843,5.9244,4.8818,11,64.7%,1.0942,3.3902,43,734,0.8372,3.6434,0.2326,1.3227,0.8140,3.9535,3.0775,4,
2014,21,ARQUITETURA E URBANISMO,337,CENTRO DE ENSINO SUPERIOR DE JUIZ DE FORA,CES/JF,Pessoa Jurídica de Direito Privado - Sem fins lucrativos - Fundação,Faculdade ,3136702,JUIZ DE FORA,MG,Sudeste,1,62,60,58.6617,45.1317,48.5267,2.4365,5.2751,3.1520,5.1483,3.5065,3.5516,1.1726,33,55.0%,-0.2445,2.6941,29,464,0.5172,0.9770,0.0345,0.1961,0.3448,1.3147,2.0726,3,
2014,21,ARQUITETURA E URBANISMO,338,PONTIFÍCIA UNIVERSIDADE CATÓLICA DE MINAS GERAIS,PUC MINAS,Pessoa Jurídica de Direito Privado - Sem fins lucrativos - Fundação,Universidade,3106200,BELO HORIZONTE,MG,Sudeste,1,114,105,53.7210,43.4686,46.0448,2.0403,4.8537,2.0778,4.8194,2.9297,4.6151,2.8351,37,35.2%,-1.2810,2.1552,57,781,0.9474,4.5614,0.4561,2.5943,0.7368,3.5197,2.5308,3,
2014,21,ARQUITETURA E URBANISMO,338,PONTIFÍCIA UNIVERSIDADE CATÓLICA DE MINAS GERAIS,PUC MINAS,Pessoa Jurídica de Direito Privado - Sem fins lucrativos - Fundação,Universidade,3151800,POCOS DE CALDAS,MG,Sudeste,1,123,111,63.2450,44.5018,49.2000,2.5118,4.9072,2.2139,4.6695,2.6669,4.6645,2.9124,74,66.7%,0.0261,2.8348,29,616,0.9310,4.4253,0.3103,1.7651,0.6897,3.2543,2.7075,3,
2014,21,ARQUITETURA E URBANISMO,343,CENTRO UNIVERSITÁRIO NEWTON PAIVA,NEWTON PAIVA,Privada com fins lucrativos,Centro Universitário,3106200,BELO HORIZONTE,MG,Sudeste,1,15,14,68.5500,47.0929,52.4714,3.0456,5.9308,4.8237,5.9500,4.9123,5.8857,4.8213,7,50.0%,0.8481,3.2623,36,270,0.8611,3.8426,0.3611,2.0538,0.8611,4.2188,3.3915,4,
2014,21,ARQUITETURA E URBANISMO,344,CENTRO UNIVERSITÁRIO UNA,UNA,Privada com fins lucrativos,Centro Universitário,3106200,BELO HORIZONTE,MG,Sudeste,1,52,45,59.4511,48.9133,51.5600,2.9727,4.8249,2.0042,4.3383,2.0862,3.8953,1.7099,17,37.8%,2.6133,4.1800,30,677,0.9333,4.4444,0.6000,3.4125,0.8000,3.8750,3.4907,4,
2014,21,ARQUITETURA E URBANISMO,349,CENTRO UNIVERSITÁRIO DE BELO HORIZONTE,UNI-BH,Privada com fins lucrativos,Centro Universitário,3106200,BELO HORIZONTE,MG,Sudeste,1,41,38,58.0289,48.1368,50.6211,2.8186,5.0631,2.6114,4.9942,3.2363,4.6783,2.9339,12,31.6%,1.2842,3.4890,50,996,0.9600,4.6667,0.4000,2.2750,0.8800,4.3250,3.2315,4,
2014,21,ARQUITETURA E URBANISMO,352,CENTRO UNIVERSITÁRIO DE JOÃO PESSOA,UNIPÊ,Privada sem fins lucrativos,Centro Universitário,2507507,JOAO PESSOA,PB,Nordeste,1,96,84,55.1583,40.3226,44.0452,1.6674,4.7489,1.8106,4.3749,2.1503,3.5894,1.2318,30,35.7%,-0.8037,2.4034,58,904,0.7931,3.2759,0.2241,1.2748,1.0000,5.0000,2.2607,3,
2014,21,ARQUITETURA E URBANISMO,355,UNIVERSIDADE TUIUTI DO PARANÁ,UTP,Privada com fins lucrativos,Universidade,4106902,CURITIBA,PR,Sul,1,26,24,59.2667,47.9708,50.8000,2.8395,5.9497,4.8717,5.9487,4.9101,5.8462,4.7595,9,37.5%,1.0427,3.3634,19,324,1.0000,5.0000,0.3158,1.7961,0.8421,4.1118,3.4278,4,
2014,21,ARQUITETURA E URBANISMO,383,UNIVERSIDADE DA AMAZÔNIA,UNAMA,Privada com fins lucrativos,Universidade,1501402,BELEM,PA,Norte,1,94,87,56.8425,42.1747,45.8529,1.9753,5.0734,2.6377,4.6178,2.5763,4.0305,1.9213,33,37.9%,-0.3630,2.6325,43,754,0.8140,3.4496,0.0930,0.5291,0.8140,3.9535,2.3257,3,
2014,21,ARQUITETURA E URBANISMO,384,CENTRO UNIVERSITÁRIO DE ANÁPOLIS,UNIEVANGÉLICA,Privada sem fins lucrativos,Centro Universitário,5201108,ANAPOLIS,GO,Centro-Oeste,1,17,17,50.6294,42.9235,44.8765,1.8590,5.3750,3.4067,5.4020,3.9513,5.1345,3.6470,9,52.9%,-2.0375,1.7619,26,426,0.8462,3.7179,0.1923,1.0938,0.5000,2.1875,2.1397,3,
2014,21,ARQUITETURA E URBANISMO,385,UNIVERSIDADE SALVADOR,UNIFACS,Pessoa Jurídica de Direito Privado - Com fins lucrativos - Sociedade Civil,Universidade,2927408,SALVADOR,BA,Nordeste,1,235,219,56.9991,42.9064,46.4416,2.0791,4.7274,1.7557,4.2422,1.9177,4.5094,2.6699,83,37.9%,-0.3444,2.6422,53,"1,808",0.8113,3.4277,0.3396,1.9316,0.5472,2.4528,2.3657,3,
2014,21,ARQUITETURA E URBANISMO,396,FACULDADE RUY BARBOSA,FRBA,Privada com fins lucrativos,Faculdade ,2927408,SALVADOR,BA,Nordeste,1,3,3,65.2000,51.5667,54.9667,3.5303,6.0000,5.0000,6.0000,5.0000,6.0000,5.0000,1,33.3%,,3.5303,19,232,1.0000,5.0000,0.3158,1.7961,1.0000,5.0000,3.7111,4,Divulgado conforme Nota Técnica nº 25/2017/CGQES/DAES
2014,21,ARQUITETURA E URBANISMO,398,UNIVERSIDADE TIRADENTES,UNIT,Privada com fins lucrativos,Universidade,2800308,ARACAJU,SE,Nordeste,1,102,90,57.0367,43.9478,47.2344,2.2205,4.9396,2.2967,5.0816,3.3895,4.9610,3.3758,16,17.8%,,2.2205,31,"1,215",0.8710,3.9247,0.3548,2.0181,0.8387,4.0927,2.5514,3,
2014,21,ARQUITETURA E URBANISMO,402,CENTRO UNIVERSITÁRIO DE BRASÍLIA,UNICEUB,Privada sem fins lucrativos,Centro Universitário,5300108,BRASILIA,DF,Centro-Oeste,1,190,153,56.8176,45.6268,48.4353,2.4387,5.0348,2.5393,5.1098,3.4389,4.6144,2.8341,34,22.2%,0.0251,2.8343,66,"1,007",0.8939,4.1162,0.2879,1.6373,0.3485,1.3352,2.5674,3,
2014,21,ARQUITETURA E URBANISMO,403,UNIVERSIDADE CATÓLICA DE BRASÍLIA,UCB,Privada sem fins lucrativos,Universidade,5300108,BRASILIA,DF,Centro-Oeste,1,10,10,60.5800,44.9000,48.8300,2.4723,5.3783,3.4150,5.5136,4.1472,4.6429,2.8785,5,50.0%,1.1038,3.3952,42,441,0.7619,3.0159,0.3571,2.0313,0.9048,4.4643,3.0839,4,
2014,21,ARQUITETURA E URBANISMO,410,FACULDADE DE CIÊNCIAS HUMANAS ESUDA,FCHE,Privada sem fins lucrativos,Faculdade ,2611606,RECIFE,PE,Nordeste,1,146,130,51.2885,39.7415,42.6423,1.4541,5.2464,3.0789,5.0935,3.4105,4.2615,2.2824,32,24.6%,-0.9097,2.3483,47,925,0.8723,3.9362,0.3830,2.1782,0.8723,4.2819,2.5143,3,
2014,21,ARQUITETURA E URBANISMO,417,UNIVERSIDADE CIDADE DE SÃO PAULO,UNICID,Privada com fins lucrativos,Universidade,3550308,SAO PAULO,SP,Sudeste,1,54,48,52.4375,40.9146,43.8021,1.6520,5.6621,4.1386,5.5603,4.2290,5.6286,4.4194,10,20.8%,1.4704,3.5858,15,504,0.9333,4.4444,0.6667,3.7917,0.8667,4.2500,3.4386,4,
2014,21,ARQUITETURA E URBANISMO,420,UNIVERSIDADE DE MARÍLIA,UNIMAR,Privada com fins lucrativos,Universidade,3529005,MARILIA,SP,Sudeste,1,56,42,55.1929,41.4905,44.9286,1.8256,5.0568,2.5955,4.9042,3.0785,4.4545,2.5840,16,38.1%,-0.2363,2.6984,19,398,0.8421,3.6842,0.4737,2.6941,1.0000,5.0000,2.7782,3,
2014,21,ARQUITETURA E URBANISMO,423,UNIVERSIDADE REGIONAL INTEGRADA DO ALTO URUGUAI E DAS MISSÕES,URI,Privada sem fins lucrativos,Universidade,4317400,SANTIAGO,RS,Sul,1,15,15,56.5867,44.4667,47.5133,2.2746,5.8638,4.6527,5.9000,4.8246,5.7714,4.6427,8,53.3%,4.1472,4.9776,19,152,0.7895,3.2456,0.2105,1.1974,0.5789,2.6316,3.5237,4,
2014,21,ARQUITETURA E URBANISMO,426,CENTRO UNIVERSITÁRIO FRANCISCANO,UNIFRA,Privada sem fins lucrativos,Centro Universitário,4316907,SANTA MARIA,RS,Sul,1,56,53,60.5434,45.6396,49.3830,2.5705,5.4638,3.6331,5.4368,4.0125,4.7735,3.0827,20,37.7%,-0.0968,2.7709,40,311,0.9500,4.5833,0.1250,0.7109,0.9500,4.7188,2.8384,3,
2014,21,ARQUITETURA E URBANISMO,430,CENTRO UNIVERSITÁRIO FILADÉLFIA,UNIFIL,Privada sem fins lucrativos,Centro Universitário,4113700,LONDRINA,PR,Sul,1,54,53,61.3358,51.0792,53.6547,3.3298,5.3745,3.4053,5.1130,3.4447,4.5549,2.7411,12,22.6%,1.2225,3.4569,24,520,0.8333,3.6111,0.2083,1.1849,0.9583,4.7656,3.1780,4,
2014,21,ARQUITETURA E URBANISMO,437,UNIVERSIDADE PARANAENSE,UNIPAR,Privada sem fins lucrativos,Universidade,4104808,CASCAVEL,PR,Sul,1,72,69,60.7899,42.9174,47.3986,2.2130,5.4483,3.5935,5.3113,3.7923,5.0180,3.4650,39,56.5%,0.4676,3.0644,26,325,0.4615,0.5128,0.2308,1.3125,0.5769,2.6202,2.4927,3,
2014,21,ARQUITETURA E URBANISMO,437,UNIVERSIDADE PARANAENSE,UNIPAR,Privada sem fins lucrativos,Universidade,4108403,FRANCISCO BELTRAO,PR,Sul,1,66,66,55.5379,39.2515,43.3288,1.5366,4.9457,2.3121,4.6633,2.6561,4.4651,2.6006,40,60.6%,-1.2051,2.1947,33,475,0.5455,1.2121,0.2424,1.3788,0.3939,1.5909,,,Unidade sem curso(s) reconhecido(s) até 31/12/2014
2014,21,ARQUITETURA E URBANISMO,437,UNIVERSIDADE PARANAENSE,UNIPAR,Privada sem fins lucrativos,Universidade,4128104,UMUARAMA,PR,Sul,1,57,54,50.1370,42.0593,44.0926,1.7256,5.3751,3.4070,5.2402,3.6676,5.1480,3.6682,26,48.1%,0.4439,3.0521,26,348,0.6538,2.1154,0.2308,1.3125,0.7308,3.4856,2.5609,3,
2014,21,ARQUITETURA E URBANISMO,441,UNIVERSIDADE DO CONTESTADO,UNC,Privada sem fins lucrativos,Universidade,4204806,CURITIBANOS,SC,Sul,1,16,16,60.2688,37.3250,43.0688,1.4427,5.8419,4.5969,5.8906,4.8082,5.7220,4.5655,4,25.0%,-2.8743,1.3268,14,149,0.7857,3.2143,0.1429,0.8125,0.7857,3.7946,2.0998,3,
2014,21,ARQUITETURA E URBANISMO,446,UNIVERSIDADE DE CRUZ ALTA,UNICRUZ,Privada sem fins lucrativos,Universidade,4306106,CRUZ ALTA,RS,Sul,1,32,28,52.4857,37.6429,41.3679,1.2136,5.2156,3.0004,4.7400,2.7905,5.0276,3.4800,3,10.7%,,1.2136,22,267,0.8636,3.8636,0.2273,1.2926,0.6364,2.9545,1.8243,2,
2014,21,ARQUITETURA E URBANISMO,448,CENTRO UNIVERSITÁRIO RITTER DOS REIS,UNIRITTER,Privada com fins lucrativos,Centro Universitário,4314902,PORTO ALEGRE,RS,Sul,1,115,109,55.2321,42.9294,46.0165,2.0205,4.7701,1.8646,4.5244,2.4125,4.5223,2.6900,4,3.7%,,2.0205,63,"1,185",0.8254,3.5450,0.2222,1.2639,0.3492,1.3393,1.9949,3,
2014,21,ARQUITETURA E URBANISMO,449,UNIVERSIDADE LUTERANA DO BRASIL,ULBRA,Pessoa Jurídica de Direito Privado - Sem fins lucrativos - Fundação,Universidade,4304606,CANOAS,RS,Sul,1,44,39,54.4949,39.7128,43.4231,1.5622,5.3252,3.2796,4.9301,3.1239,4.8481,3.1994,3,7.7%,,1.5622,72,235,0.7778,3.1481,0.1944,1.1059,0.8889,4.3750,2.0715,3,
2014,21,ARQUITETURA E URBANISMO,449,UNIVERSIDADE LUTERANA DO BRASIL,ULBRA,Pessoa Jurídica de Direito Privado - Sem fins lucrativos - Fundação,Universidade,4316907,SANTA MARIA,RS,Sul,1,36,34,57.9029,41.5235,45.6353,1.9247,5.4566,3.6146,5.1569,3.5215,4.8319,3.1740,7,20.6%,-1.1175,2.2402,29,230,0.7931,3.2759,0.3103,1.7651,0.9655,4.8060,2.5665,3,
2014,21,ARQUITETURA E URBANISMO,449,UNIVERSIDADE LUTERANA DO BRASIL,ULBRA,Pessoa Jurídica de Direito Privado - Sem fins lucrativos - Fundação,Universidade,4321501,TORRES,RS,Sul,1,52,46,52.7652,40.8739,43.8630,1.6579,5.6735,4.1677,5.3618,3.8810,5.6453,4.4456,11,23.9%,1.0808,3.3832,49,377,0.6735,2.2789,0.2653,1.5089,0.9592,4.7704,2.8885,3,
2014,21,ARQUITETURA E URBANISMO,450,CENTRO UNIVERSITÁRIO LUTERANO DE JI-PARANÁ,CEULJI/ULBRA,Pessoa Jurídica de Direito Privado - Sem fins lucrativos - Fundação,Centro Universitário,1100122,JI-PARANA,RO,Norte,1,98,97,54.4619,38.2505,42.3165,1.3644,4.9250,2.2594,4.7533,2.8139,4.6334,2.8637,44,45.4%,-0.5938,2.5125,21,322,0.4762,0.6349,0.0952,0.5417,0.9524,4.7321,,,Unidade sem curso(s) reconhecido(s) até 31/12/2014
2014,21,ARQUITETURA E URBANISMO,452,CENTRO UNIVERSITÁRIO LUTERANO DE MANAUS,CEULM/ULBRA,Pessoa Jurídica de Direito Privado - Sem fins lucrativos - Fundação,Centro Universitário,1302603,MANAUS,AM,Norte,1,19,18,52.1778,41.7500,44.3778,1.7552,5.3684,3.3899,4.6982,2.7172,4.8992,3.2793,0,0.0%,,1.7552,24,75,0.8333,3.6111,0.0833,0.4740,0.9583,4.7656,2.1368,3,
2014,21,ARQUITETURA E URBANISMO,457,UNIVERSIDADE ANHANGUERA DE SÃO PAULO - UNIAN-SP,UNIAN - SP,Privada com fins lucrativos,Universidade,3534401,OSASCO,SP,Sudeste,1,52,45,55.7978,38.6022,42.9178,1.4583,4.3401,0.7682,3.6028,0.7965,3.3375,0.8379,11,24.4%,-0.0579,2.7911,69,411,0.7246,2.7053,0.3913,2.2255,0.9420,4.6739,2.2742,3,
2014,21,ARQUITETURA E URBANISMO,457,UNIVERSIDADE ANHANGUERA DE SÃO PAULO - UNIAN-SP,UNIAN - SP,Privada com fins lucrativos,Universidade,3547809,SANTO ANDRE,SP,Sudeste,1,73,63,50.9492,35.8460,39.6349,0.9183,4.6795,1.6334,4.0949,1.6594,3.7301,1.4517,19,30.2%,-2.7208,1.4066,69,475,0.7246,2.7053,0.3913,2.2255,0.9420,4.6739,1.8050,2,
2014,21,ARQUITETURA E URBANISMO,457,UNIVERSIDADE ANHANGUERA DE SÃO PAULO - UNIAN-SP,UNIAN - SP,Privada com fins lucrativos,Universidade,3548708,SAO BERNARDO DO CAMPO,SP,Sudeste,1,67,57,57.4684,38.0947,42.9456,1.4484,4.8585,2.0898,4.4054,2.2038,4.0325,1.9243,20,35.1%,-1.0639,2.2681,69,457,0.7246,2.7053,0.3913,2.2255,0.9420,4.6739,2.2858,3,
2014,21,ARQUITETURA E URBANISMO,457,UNIVERSIDADE ANHANGUERA DE SÃO PAULO - UNIAN-SP,UNIAN - SP,Privada com fins lucrativos,Universidade,3550308,SAO PAULO,SP,Sudeste,2,83,59,54.0898,40.2068,43.6915,1.6145,4.7015,1.6896,3.7785,1.1045,3.4144,0.9581,14,23.7%,-0.0348,2.8032,138,78,0.7246,2.7053,0.3913,2.2255,0.9420,4.6739,2.3972,3,
2014,21,ARQUITETURA E URBANISMO,458,UNIVERSIDADE IBIRAPUERA,UNIB,Privada sem fins lucrativos,Universidade,3550308,SAO PAULO,SP,Sudeste,1,20,20,51.9650,42.2750,44.7000,1.8184,5.0895,2.6788,4.5973,2.5403,4.4661,2.6021,8,40.0%,1.4576,3.5792,21,101,0.7619,3.0159,0.4762,2.7083,0.7143,3.3929,2.8963,3,
2014,21,ARQUITETURA E URBANISMO,460,FACULDADE DE ARTES PLÁSTICAS DA FUNDAÇÃO ARMANDO ALVARES PENTEADO,FAAP,Privada sem fins lucrativos,Faculdade ,3550308,SAO PAULO,SP,Sudeste,1,123,115,61.0670,45.8217,49.6452,2.6133,5.2752,3.1522,5.2346,3.6579,4.7282,3.0119,32,27.8%,1.0740,3.3797,60,479,0.8667,3.8889,0.5167,2.9385,0.1333,0.1250,2.9420,3,
2014,21,ARQUITETURA E URBANISMO,466,UNIVERSIDADE ANHEMBI MORUMBI,UAM,Privada com fins lucrativos,Universidade,3550308,SAO PAULO,SP,Sudeste,1,326,245,49.7604,36.7922,40.0473,1.0040,4.6380,1.5277,4.2209,1.8803,4.2136,2.2074,61,24.9%,-1.9443,1.8103,55,"2,120",0.9818,4.8485,0.6364,3.6193,0.6727,3.1591,2.2417,3,
2014,21,ARQUITETURA E URBANISMO,481,UNIVERSIDADE GUARULHOS,UNG,Privada sem fins lucrativos,Universidade,3518800,GUARULHOS,SP,Sudeste,1,65,62,50.1097,38.7355,41.5903,1.2776,5.3933,3.4533,5.1899,3.5794,4.9734,3.3953,10,16.1%,,1.2776,35,776,0.7429,2.8571,0.2571,1.4625,0.3429,1.3036,1.7570,2,
2014,21,ARQUITETURA E URBANISMO,482,UNIVERSIDADE DO EXTREMO SUL CATARINENSE,UNESC,Pessoa Jurídica de Direito Privado - Sem fins lucrativos - Associação de Utilidade Pública,Universidade,4204608,CRICIUMA,SC,Sul,1,59,50,53.2540,43.8920,46.2460,2.0809,4.9977,2.4448,4.8130,2.9185,4.4971,2.6506,14,28.0%,0.4109,3.0349,41,309,0.7561,2.9675,0.0732,0.4162,0.9756,4.8628,2.5237,3,
2014,21,ARQUITETURA E URBANISMO,494,UNIVERSIDADE DO SUL DE SANTA CATARINA,UNISUL,Privada sem fins lucrativos,Universidade,4205407,FLORIANOPOLIS,SC,Sul,1,64,55,59.8764,46.1709,49.6182,2.6187,5.2872,3.1827,5.1552,3.5186,5.0743,3.5529,23,41.8%,-0.4419,2.5915,64,496,0.9063,4.2188,0.2500,1.4219,0.7500,3.5938,2.7334,3,
2014,21,ARQUITETURA E URBANISMO,494,UNIVERSIDADE DO SUL DE SANTA CATARINA,UNISUL,Privada sem fins lucrativos,Universidade,4218707,TUBARAO,SC,Sul,1,76,64,56.8156,42.0203,45.7250,1.9536,5.5229,3.7838,5.0131,3.2694,5.1648,3.6944,16,25.0%,-0.1358,2.7507,49,284,0.7143,2.6190,0.1837,1.0446,0.6122,2.8189,2.4576,3,
2014,21,ARQUITETURA E URBANISMO,496,UNIVERSIDADE DE FRANCA,UNIFRAN,Privada com fins lucrativos,Universidade,3516200,FRANCA,SP,Sudeste,1,57,56,57.1875,39.4589,43.9036,1.6221,5.3326,3.2986,5.0490,3.3324,4.8540,3.2085,35,62.5%,-0.3512,2.6386,23,293,0.6087,1.7391,0.2609,1.4837,0.9130,4.5109,2.4335,3,
2014,21,ARQUITETURA E URBANISMO,515,CENTRO UNIVERSITÁRIO ANHANGUERA DE NITERÓI,UNIAN,Privada com fins lucrativos,Centro Universitário,3303302,NITEROI,RJ,Sudeste,1,118,96,49.5479,36.9771,40.1323,1.0215,4.5119,1.2062,3.5814,0.7590,2.8015,0.0000,32,33.3%,-1.8599,1.8542,21,965,0.9048,4.2063,0.4286,2.4375,1.0000,5.0000,2.0378,3,
2014,21,ARQUITETURA E URBANISMO,521,UNIVERSIDADE DE MOGI DAS CRUZES,UMC,Privada com fins lucrativos,Universidade,3530607,MOGI DAS CRUZES,SP,Sudeste,1,49,43,52.8907,38.7233,42.2744,1.3731,4.6974,1.6792,4.0920,1.6544,4.0610,1.9689,14,32.6%,-1.3251,2.1323,26,494,0.8077,3.3974,0.3846,2.1875,0.8462,4.1346,2.1718,3,
2014,21,ARQUITETURA E URBANISMO,526,UNIVERSIDADE BRAZ CUBAS,UBC,Privada com fins lucrativos,Universidade,3530607,MOGI DAS CRUZES,SP,Sudeste,1,105,97,64.7825,47.2804,51.6680,2.9392,5.5143,3.7619,5.1939,3.5864,5.0623,3.5342,46,47.4%,0.7372,3.2045,25,443,0.7600,3.0000,0.2000,1.1375,0.9200,4.5500,2.9961,4,
2014,21,ARQUITETURA E URBANISMO,527,PONTIFÍCIA UNIVERSIDADE CATÓLICA DE GOIÁS,PUC GOIÁS,Privada sem fins lucrativos,Universidade,5208707,GOIANIA,GO,Centro-Oeste,1,312,287,56.7833,40.8707,44.8613,1.7978,4.5969,1.4230,3.8064,1.1535,3.5669,1.1965,73,25.4%,-0.1217,2.7580,118,"1,262",0.6271,1.8927,0.1271,0.7230,0.4492,1.9015,1.9122,2,
2014,21,ARQUITETURA E URBANISMO,528,PONTIFÍCIA UNIVERSIDADE CATÓLICA DO RIO DE JANEIRO,PUC-RIO,Privada sem fins lucrativos,Universidade,3304557,RIO DE JANEIRO,RJ,Sudeste,1,159,135,58.1259,43.4437,47.1304,2.1908,5.0124,2.4823,4.6686,2.6653,4.7189,2.9973,56,41.5%,-0.9675,2.3182,91,618,0.9121,4.2674,0.5055,2.8750,0.2637,0.8585,2.4596,3,
2014,21,ARQUITETURA E URBANISMO,555,UNIVERSIDADE DE FORTALEZA,UNIFOR,Privada sem fins lucrativos,Universidade,2304400,FORTALEZA,CE,Nordeste,1,177,152,59.3263,42.9375,47.0454,2.1646,4.8818,2.1493,4.8444,2.9736,4.3782,2.4647,28,18.4%,,2.1646,109,"1,479",0.7890,3.2416,0.1193,0.6783,0.4312,1.8005,2.0419,3,
2014,21,ARQUITETURA E URBANISMO,568,UNIVERSIDADE ESTADUAL DO MARANHÃO,UEMA,Pessoa Jurídica de Direito Público - Estadual,Universidade,2111300,SAO LUIS,MA,Nordeste,1,109,107,66.6280,50.5963,54.6159,3.4497,4.8476,2.0622,4.0828,1.6381,4.9551,3.3666,48,44.9%,0.4264,3.0430,34,340,0.7353,2.7941,0.4118,2.3419,0.9706,4.8346,2.9991,4,
2014,21,ARQUITETURA E URBANISMO,569,UNIVERSIDADE FEDERAL DO PARÁ,UFPA,Pessoa Jurídica de Direito Público - Federal,Universidade,1501402,BELEM,PA,Norte,1,59,44,60.1795,47.4659,50.6523,2.8034,4.6018,1.4356,4.2804,1.9846,4.2278,2.2297,14,31.8%,-0.5261,2.5477,43,298,0.9302,4.4186,0.4186,2.3808,1.0000,5.0000,2.7785,3,
2014,21,ARQUITETURA E URBANISMO,570,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,UFRN,Pessoa Jurídica de Direito Público - Federal,Universidade,2408102,NATAL,RN,Nordeste,1,49,45,66.9711,59.7467,61.5622,4.6923,5.3022,3.2212,5.2253,3.6415,5.5435,4.2864,6,13.3%,,4.6923,43,257,0.9070,4.2248,0.6512,3.7035,1.0000,5.0000,4.3590,5,
